launch_id,mission_id,launch_date,year,quarter,launch_site,country,vehicle,payload_mass_kg,mission_type,success,cost_million_usd,orbit
LCH-0023025,MSN-0023025,1988-12-22,1988,4,Guiana Space Centre,ESA,Falcon Heavy,1650.6,Weather,True,4.2,GEO
LCH-0023026,MSN-0023026,2024-02-20,2024,1,Vandenberg SFB,Brazil,Vulcan Centaur,3972.0,Deep Space,True,4.38,LEO
LCH-0023027,MSN-0023027,2001-06-09,2001,2,Baikonur Cosmodrome,Russia,H3,50.0,Technology Demonstration,True,0.05,GEO
LCH-0023028,MSN-0023028,2003-09-10,2003,3,Vandenberg SFB,USA,Angara,7966.9,Communications,True,15.12,GEO
LCH-0023029,MSN-0023029,2020-09-10,2020,3,Guiana Space Centre,ESA,GSLV,4250.7,Military Reconnaissance,True,10.76,GEO
LCH-0023030,MSN-0023030,1978-11-28,1978,4,Guiana Space Centre,ESA,Long March 5,6795.8,Communications,False,18.69,LEO
LCH-0023031,MSN-0023031,2021-04-20,2021,2,Taiyuan Satellite Launch Center,China,Long March 3,2376.6,Science,True,6.44,SSO
LCH-0023032,MSN-0023032,1991-02-03,1991,1,Kennedy Space Center,USA,Soyuz,1650.7,Navigation,True,4.75,LEO
LCH-0023033,MSN-0023033,2009-06-20,2009,2,Vandenberg SFB,USA,NURI,50.0,Earth Observation,True,0.03,LEO
LCH-0023034,MSN-0023034,1999-06-14,1999,2,Jiuquan Satellite Launch Center,China,Proton-M,2142.5,Navigation,True,5.63,LEO
LCH-0023035,MSN-0023035,2007-02-14,2007,1,Kennedy Space Center,USA,Other,2875.5,Earth Observation,True,3.87,GTO
LCH-0023036,MSN-0023036,2010-06-20,2010,2,Guiana Space Centre,ESA,Electron,1844.6,Earth Observation,True,1.38,MEO
LCH-0023037,MSN-0023037,2017-07-08,2017,3,Satish Dhawan Space Centre,India,NURI,4656.0,Deep Space,True,2.68,LEO
LCH-0023038,MSN-0023038,2010-01-16,2010,1,Baikonur Cosmodrome,Russia,NURI,3252.9,Deep Space,True,4.92,Heliocentric
LCH-0023039,MSN-0023039,2015-04-28,2015,2,Kennedy Space Center,USA,PSLV,556.0,Deep Space,True,0.76,LEO
LCH-0023040,MSN-0023040,1982-12-08,1982,4,Baikonur Cosmodrome,Russia,H3,4910.2,Communications,False,12.03,GEO
LCH-0023041,MSN-0023041,2015-04-28,2015,2,Plesetsk Cosmodrome,Russia,Long March 5,924.9,Weather,True,2.27,GEO
LCH-0023042,MSN-0023042,2006-11-03,2006,4,Kennedy Space Center,Germany,Vulcan Centaur,3012.3,Earth Observation,True,7.63,LEO
LCH-0023043,MSN-0023043,1989-07-07,1989,3,Jiuquan Satellite Launch Center,China,Falcon Heavy,7752.8,Supply/Resupply,False,7.83,LEO
LCH-0023044,MSN-0023044,1978-07-19,1978,3,Baikonur Cosmodrome,Russia,NURI,2672.1,Earth Observation,False,4.09,LEO
LCH-0023045,MSN-0023045,1979-08-17,1979,3,Cape Canaveral,USA,PSLV,2417.0,Science,False,2.09,GEO
LCH-0023046,MSN-0023046,1972-12-28,1972,4,Kennedy Space Center,USA,Atlas V,848.4,Weather,False,2.05,MEO
LCH-0023047,MSN-0023047,2016-12-03,2016,4,Taiyuan Satellite Launch Center,China,Long March 2,1735.6,Science,True,1.17,MEO
LCH-0023048,MSN-0023048,2017-09-03,2017,3,Vandenberg SFB,USA,Ariane 6,3860.6,Communications,True,1.97,MEO
LCH-0023049,MSN-0023049,2010-10-13,2010,4,Vostochny Cosmodrome,Russia,Other,1993.3,Earth Observation,True,1.24,GEO
LCH-0023050,MSN-0023050,1994-12-27,1994,4,Kennedy Space Center,Canada,Falcon Heavy,1778.8,Navigation,True,3.86,MEO
LCH-0023051,MSN-0023051,2014-11-24,2014,4,Vostochny Cosmodrome,Russia,NURI,666.1,Earth Observation,True,1.88,LEO
LCH-0023052,MSN-0023052,2006-12-03,2006,4,Unknown Launch Site,Other,GSLV,4310.1,Communications,True,12.57,LEO
LCH-0023053,MSN-0023053,2012-07-22,2012,3,Kennedy Space Center,Canada,GSLV,2198.6,Science,True,6.56,LEO
LCH-0023054,MSN-0023054,1986-06-02,1986,2,Kennedy Space Center,France,NURI,6402.6,Communications,True,3.5,LEO
LCH-0023055,MSN-0023055,2002-07-07,2002,3,Vostochny Cosmodrome,Russia,Antares,1829.9,Science,False,0.94,GTO
LCH-0023056,MSN-0023056,2019-07-27,2019,3,Taiyuan Satellite Launch Center,China,Soyuz,4217.7,Communications,True,10.16,MEO
LCH-0023057,MSN-0023057,2003-07-13,2003,3,Cape Canaveral,USA,H3,2610.1,Navigation,True,2.85,LEO
LCH-0023058,MSN-0023058,2010-11-13,2010,4,Satish Dhawan Space Centre,India,Falcon 9,1126.0,Earth Observation,True,2.7,MEO
LCH-0023059,MSN-0023059,1974-10-03,1974,4,Kennedy Space Center,USA,H3,4473.5,Military Reconnaissance,False,7.53,LEO
LCH-0023060,MSN-0023060,2010-07-18,2010,3,Xichang Satellite Launch Center,China,Long March 3,1692.1,Weather,True,3.93,SSO
LCH-0023061,MSN-0023061,2017-05-13,2017,2,Satish Dhawan Space Centre,India,PSLV,1273.0,Science,True,2.09,LEO
LCH-0023062,MSN-0023062,1969-07-24,1969,3,Cape Canaveral,Canada,NURI,853.0,Technology Demonstration,False,1.44,GEO
LCH-0023063,MSN-0023063,2004-05-04,2004,2,Cape Canaveral,USA,GSLV,10349.8,Communications,True,16.98,LEO
LCH-0023064,MSN-0023064,2004-06-18,2004,2,Taiyuan Satellite Launch Center,China,GSLV,1143.1,Science,True,1.18,LEO
LCH-0023065,MSN-0023065,2024-08-24,2024,3,Guiana Space Centre,ESA,Ariane 5,1992.7,Science,True,1.15,LEO
LCH-0023066,MSN-0023066,1996-02-11,1996,1,Tanegashima Space Center,Japan,PSLV,2653.8,Science,True,6.5,LEO
LCH-0023067,MSN-0023067,2020-05-25,2020,2,Palmachim Air Base,Israel,Long March 5,2026.6,Navigation,True,3.38,LEO
LCH-0023068,MSN-0023068,2023-10-04,2023,4,Plesetsk Cosmodrome,Russia,Long March 7,1510.0,Navigation,True,2.25,GEO
LCH-0023069,MSN-0023069,2015-11-23,2015,4,Vandenberg SFB,USA,PSLV,3942.7,Communications,True,9.63,GEO
LCH-0023070,MSN-0023070,2023-05-17,2023,2,Vandenberg SFB,USA,Long March 5,559.9,Science,True,0.5,MEO
LCH-0023071,MSN-0023071,2001-12-13,2001,4,Cape Canaveral,USA,Falcon Heavy,2841.1,Science,True,5.29,GEO
LCH-0023072,MSN-0023072,1976-05-05,1976,2,Baikonur Cosmodrome,Russia,Long March 7,3195.5,Science,True,5.12,GEO
LCH-0023073,MSN-0023073,2009-10-18,2009,4,Kennedy Space Center,USA,Angara,168.3,Technology Demonstration,True,0.14,GEO
LCH-0023074,MSN-0023074,2000-05-26,2000,2,Cape Canaveral,USA,PSLV,1019.2,Technology Demonstration,True,2.2,GEO
LCH-0023075,MSN-0023075,1988-07-23,1988,3,Al Anbar,UAE,Antares,1306.2,Science,True,3.58,LEO
LCH-0023076,MSN-0023076,1983-06-27,1983,2,Unknown Launch Site,Other,Atlas V,2353.2,Communications,True,2.91,LEO
LCH-0023077,MSN-0023077,1994-06-07,1994,2,Kennedy Space Center,France,H3,907.9,Weather,True,0.78,LEO
LCH-0023078,MSN-0023078,2014-09-15,2014,3,Satish Dhawan Space Centre,India,Ariane 6,4248.4,Deep Space,True,7.61,LEO
LCH-0023079,MSN-0023079,2016-01-02,2016,1,Vandenberg SFB,UK,Ariane 5,2006.6,Science,True,3.56,GTO
LCH-0023080,MSN-0023080,2004-09-19,2004,3,Guiana Space Centre,ESA,Long March 5,5611.4,Communications,True,13.04,SSO
LCH-0023081,MSN-0023081,2020-05-12,2020,2,Kennedy Space Center,France,Ariane 5,50.0,Technology Demonstration,True,0.09,GTO
LCH-0023082,MSN-0023082,2018-09-12,2018,3,Jiuquan Satellite Launch Center,China,Soyuz,420.3,Technology Demonstration,True,0.48,GEO
LCH-0023083,MSN-0023083,1989-04-25,1989,2,Palmachim Air Base,Israel,Delta IV,6437.6,Communications,True,15.42,GEO
LCH-0023084,MSN-0023084,2014-07-04,2014,3,Vandenberg SFB,France,GSLV,2392.4,Earth Observation,True,4.53,LEO
LCH-0023085,MSN-0023085,1979-05-13,1979,2,Satish Dhawan Space Centre,India,Delta IV,5424.6,Military Reconnaissance,True,4.35,LEO
LCH-0023086,MSN-0023086,1978-08-10,1978,3,Guiana Space Centre,ESA,Antares,6025.5,Crewed Mission,True,4.65,SSO
LCH-0023087,MSN-0023087,1993-08-21,1993,3,Jiuquan Satellite Launch Center,China,Atlas V,50.0,Earth Observation,True,0.14,LEO
LCH-0023088,MSN-0023088,2019-11-27,2019,4,Unknown Launch Site,Other,Soyuz,5608.5,Military Reconnaissance,True,3.77,SSO
LCH-0023089,MSN-0023089,2013-10-11,2013,4,Cape Canaveral,Italy,Atlas V,5547.5,Communications,True,9.92,LEO
LCH-0023090,MSN-0023090,2015-03-19,2015,1,Vandenberg SFB,USA,Vulcan Centaur,3799.4,Deep Space,True,6.95,SSO
LCH-0023091,MSN-0023091,2007-05-12,2007,2,Baikonur Cosmodrome,Russia,Falcon Heavy,801.6,Deep Space,False,2.1,LEO
LCH-0023092,MSN-0023092,2013-04-05,2013,2,Vandenberg SFB,USA,Falcon 9,129.4,Technology Demonstration,True,0.17,GEO
LCH-0023093,MSN-0023093,2020-08-04,2020,3,Palmachim Air Base,Israel,Long March 3,4622.2,Military Reconnaissance,True,8.45,GEO
LCH-0023094,MSN-0023094,1979-06-19,1979,2,Satish Dhawan Space Centre,India,Electron,7327.4,Supply/Resupply,True,5.3,LEO
LCH-0023095,MSN-0023095,2011-01-12,2011,1,Satish Dhawan Space Centre,India,Proton-M,7534.6,Communications,True,13.54,LEO
LCH-0023096,MSN-0023096,2023-11-14,2023,4,Satish Dhawan Space Centre,India,Long March 5,1792.5,Earth Observation,True,3.86,MEO
LCH-0023097,MSN-0023097,2018-07-25,2018,3,Guiana Space Centre,ESA,Antares,50.0,Technology Demonstration,True,0.1,LEO
LCH-0023098,MSN-0023098,2006-01-01,2006,1,Kennedy Space Center,USA,Atlas V,477.3,Earth Observation,True,0.72,LEO
LCH-0023099,MSN-0023099,2021-02-10,2021,1,Cape Canaveral,USA,GSLV,444.4,Weather,True,0.27,LEO
LCH-0023100,MSN-0023100,1980-09-24,1980,3,Kennedy Space Center,USA,Delta IV,4381.4,Communications,True,2.22,SSO
LCH-0023101,MSN-0023101,2023-10-10,2023,4,Cape Canaveral,Germany,H-IIA,2338.4,Navigation,True,3.36,GTO
LCH-0023102,MSN-0023102,1968-01-25,1968,1,Cape Canaveral,USA,PSLV,968.1,Science,False,2.6,SSO
LCH-0023103,MSN-0023103,2018-06-06,2018,2,Kennedy Space Center,USA,Long March 5,25504.7,Space Station,True,38.02,LEO
LCH-0023104,MSN-0023104,2006-08-17,2006,3,Wenchang Space Launch Site,China,Vulcan Centaur,1958.5,Earth Observation,True,3.61,LEO
LCH-0023105,MSN-0023105,2021-04-17,2021,2,Satish Dhawan Space Centre,India,Falcon 9,4903.3,Communications,True,5.65,LEO
LCH-0023106,MSN-0023106,1998-10-21,1998,4,Kennedy Space Center,USA,Other,573.7,Technology Demonstration,True,0.7,LEO
LCH-0023107,MSN-0023107,2011-12-25,2011,4,Jiuquan Satellite Launch Center,China,Falcon Heavy,1512.5,Navigation,True,1.82,LEO
LCH-0023108,MSN-0023108,1995-11-24,1995,4,Palmachim Air Base,Israel,PSLV,1593.5,Weather,False,3.27,GEO
LCH-0023109,MSN-0023109,1975-10-17,1975,4,Vostochny Cosmodrome,Russia,Shavit,3184.8,Science,True,2.89,LEO
LCH-0023110,MSN-0023110,1978-06-07,1978,2,Kennedy Space Center,Canada,H3,760.8,Earth Observation,False,2.06,MEO
LCH-0023111,MSN-0023111,2002-04-03,2002,2,Plesetsk Cosmodrome,Russia,H3,1878.3,Science,False,2.91,SSO
LCH-0023112,MSN-0023112,2021-02-07,2021,1,Wenchang Space Launch Site,China,Atlas V,4163.4,Communications,True,9.02,MEO
LCH-0023113,MSN-0023113,2013-03-09,2013,1,Guiana Space Centre,ESA,Antares,4662.8,Communications,True,2.86,MEO
LCH-0023114,MSN-0023114,2023-03-06,2023,1,Vostochny Cosmodrome,Russia,Proton-M,5024.9,Military Reconnaissance,True,13.93,GEO
LCH-0023115,MSN-0023115,2002-07-25,2002,3,Cape Canaveral,USA,GSLV,465.1,Military Reconnaissance,True,0.46,GEO
LCH-0023116,MSN-0023116,1993-11-21,1993,4,Satish Dhawan Space Centre,India,Falcon Heavy,4365.4,Communications,True,6.36,LEO
LCH-0023117,MSN-0023117,1972-04-15,1972,2,Kennedy Space Center,UK,Delta IV,1274.3,Earth Observation,False,1.39,GTO
LCH-0023118,MSN-0023118,2009-05-22,2009,2,Kennedy Space Center,USA,Antares,2413.3,Military Reconnaissance,True,2.92,MEO
LCH-0023119,MSN-0023119,1998-04-13,1998,2,Kennedy Space Center,France,GSLV,1830.1,Science,True,1.25,LEO
LCH-0023120,MSN-0023120,2020-08-10,2020,3,Cape Canaveral,USA,Proton-M,9891.1,Crewed Mission,False,24.35,MEO
LCH-0023121,MSN-0023121,2004-08-22,2004,3,Baikonur Cosmodrome,Russia,Atlas V,60.2,Technology Demonstration,True,0.13,LEO
LCH-0023122,MSN-0023122,2017-09-14,2017,3,Guiana Space Centre,ESA,Soyuz,406.1,Earth Observation,True,0.91,GEO
LCH-0023123,MSN-0023123,2005-04-27,2005,2,Kennedy Space Center,USA,Ariane 6,7914.0,Communications,True,9.57,GEO
LCH-0023124,MSN-0023124,2008-04-06,2008,2,Baikonur Cosmodrome,Russia,Falcon 9,20623.2,Crewed Mission,True,40.15,LEO
LCH-0023125,MSN-0023125,1987-06-28,1987,2,Kennedy Space Center,USA,Electron,1711.9,Science,False,2.83,LEO
LCH-0023126,MSN-0023126,1992-12-11,1992,4,Unknown Launch Site,Other,NURI,2081.4,Navigation,True,3.78,HEO
LCH-0023127,MSN-0023127,2020-01-26,2020,1,Vostochny Cosmodrome,Russia,GSLV,435.7,Earth Observation,True,0.96,GEO
LCH-0023128,MSN-0023128,2016-11-28,2016,4,Vandenberg SFB,USA,Ariane 6,1855.0,Earth Observation,True,2.62,MEO
LCH-0023129,MSN-0023129,2024-08-25,2024,3,Vandenberg SFB,USA,Shavit,2359.4,Communications,True,2.29,LEO
LCH-0023130,MSN-0023130,2005-06-01,2005,2,Taiyuan Satellite Launch Center,China,Falcon Heavy,5131.7,Communications,True,14.47,GEO
LCH-0023131,MSN-0023131,2012-11-24,2012,4,Guiana Space Centre,ESA,Ariane 5,715.4,Science,True,1.15,LEO
LCH-0023132,MSN-0023132,2024-02-12,2024,1,Baikonur Cosmodrome,Russia,Long March 5,19177.2,Crewed Mission,True,47.69,LEO
LCH-0023133,MSN-0023133,2012-10-10,2012,4,Vandenberg SFB,USA,Angara,2543.6,Navigation,True,4.99,LEO
LCH-0023134,MSN-0023134,2019-08-19,2019,3,Satish Dhawan Space Centre,India,Antares,522.2,Earth Observation,True,0.95,LEO
LCH-0023135,MSN-0023135,2023-01-12,2023,1,Jiuquan Satellite Launch Center,China,Delta IV,1703.7,Earth Observation,True,2.39,LEO
LCH-0023136,MSN-0023136,2006-05-17,2006,2,Baikonur Cosmodrome,Russia,Ariane 6,18686.9,Crewed Mission,True,46.02,GEO
LCH-0023137,MSN-0023137,1970-01-08,1970,1,Vandenberg SFB,USA,NURI,50.0,Earth Observation,False,0.07,SSO
LCH-0023138,MSN-0023138,1980-03-26,1980,1,Taiyuan Satellite Launch Center,China,Other,1253.9,Earth Observation,True,3.72,LEO
LCH-0023139,MSN-0023139,2012-04-01,2012,2,Plesetsk Cosmodrome,Russia,Long March 3,4946.9,Communications,True,11.02,MEO
LCH-0023140,MSN-0023140,2000-08-04,2000,3,Satish Dhawan Space Centre,India,GSLV,1179.1,Science,True,2.1,GEO
LCH-0023141,MSN-0023141,2011-12-19,2011,4,Plesetsk Cosmodrome,Russia,Shavit,2295.9,Navigation,True,4.95,GEO
LCH-0023142,MSN-0023142,1994-12-07,1994,4,Wenchang Space Launch Site,China,Proton-M,1008.9,Weather,True,2.98,SSO
LCH-0023143,MSN-0023143,1981-09-15,1981,3,Baikonur Cosmodrome,Russia,Long March 3,3209.8,Navigation,True,5.3,LEO
LCH-0023144,MSN-0023144,2017-06-28,2017,2,Unknown Launch Site,Other,Vulcan Centaur,1672.2,Weather,True,1.43,GEO
LCH-0023145,MSN-0023145,2015-06-13,2015,2,Vostochny Cosmodrome,Russia,PSLV,50.0,Earth Observation,True,0.13,LEO
LCH-0023146,MSN-0023146,2002-07-04,2002,3,Vandenberg SFB,France,Proton-M,5062.0,Military Reconnaissance,True,15.18,LEO
LCH-0023147,MSN-0023147,2008-08-25,2008,3,Baikonur Cosmodrome,Russia,Ariane 6,576.4,Earth Observation,False,1.58,LEO
LCH-0023148,MSN-0023148,2011-08-18,2011,3,Guiana Space Centre,ESA,Soyuz,991.3,Earth Observation,True,2.78,GEO
LCH-0023149,MSN-0023149,1987-05-09,1987,2,Xichang Satellite Launch Center,China,PSLV,5237.1,Deep Space,True,14.55,SSO
LCH-0023150,MSN-0023150,1987-08-20,1987,3,Wenchang Space Launch Site,China,Falcon 9,213.6,Science,True,0.4,LEO
LCH-0023151,MSN-0023151,2020-05-21,2020,2,Vostochny Cosmodrome,Russia,Soyuz,1570.1,Navigation,True,1.65,LEO
LCH-0023152,MSN-0023152,2002-05-21,2002,2,Palmachim Air Base,Israel,Other,2010.3,Earth Observation,False,2.97,MEO
LCH-0023153,MSN-0023153,1990-02-18,1990,1,Taiyuan Satellite Launch Center,China,Atlas V,1496.7,Science,True,1.44,LEO
LCH-0023154,MSN-0023154,2002-08-16,2002,3,Guiana Space Centre,ESA,GSLV,2071.5,Science,True,1.43,LEO
LCH-0023155,MSN-0023155,1991-07-02,1991,3,Vandenberg SFB,USA,Long March 2,2557.5,Science,True,3.74,GEO
LCH-0023156,MSN-0023156,1966-07-27,1966,3,Satish Dhawan Space Centre,India,H-IIA,6118.0,Communications,True,13.05,GTO
LCH-0023157,MSN-0023157,1994-03-11,1994,1,Vandenberg SFB,USA,NURI,6348.1,Communications,True,14.94,HEO
LCH-0023158,MSN-0023158,1967-05-17,1967,2,Kennedy Space Center,USA,Long March 5,1560.7,Earth Observation,False,2.72,LEO
LCH-0023159,MSN-0023159,2013-07-21,2013,3,Jiuquan Satellite Launch Center,China,Shavit,4950.2,Communications,True,12.25,GEO
LCH-0023160,MSN-0023160,2010-09-21,2010,3,Xichang Satellite Launch Center,China,GSLV,868.0,Earth Observation,True,1.8,Lunar
LCH-0023161,MSN-0023161,2012-05-15,2012,2,Guiana Space Centre,ESA,Ariane 6,6246.7,Space Station,True,12.15,LEO
LCH-0023162,MSN-0023162,2024-09-05,2024,3,Plesetsk Cosmodrome,Russia,H-IIA,4097.1,Military Reconnaissance,True,9.23,GEO
LCH-0023163,MSN-0023163,1999-11-16,1999,4,Vandenberg SFB,Canada,H3,1714.0,Earth Observation,False,4.81,LEO
LCH-0023164,MSN-0023164,2022-07-08,2022,3,Al Anbar,UAE,Other,961.3,Weather,True,1.79,LEO
LCH-0023165,MSN-0023165,2016-02-05,2016,1,Guiana Space Centre,ESA,NURI,2791.8,Communications,True,3.51,GEO
LCH-0023166,MSN-0023166,2013-01-08,2013,1,Baikonur Cosmodrome,Russia,Angara,3167.1,Communications,True,7.73,MEO
LCH-0023167,MSN-0023167,2021-05-17,2021,2,Satish Dhawan Space Centre,India,H-IIA,4297.6,Communications,True,11.68,LEO
LCH-0023168,MSN-0023168,2014-09-09,2014,3,Kennedy Space Center,USA,Long March 3,9450.3,Space Station,True,27.46,GEO
LCH-0023169,MSN-0023169,2017-02-26,2017,1,Al Anbar,UAE,Ariane 5,1154.2,Earth Observation,True,1.27,GEO
LCH-0023170,MSN-0023170,2016-05-01,2016,2,Wenchang Space Launch Site,China,Shavit,1841.8,Weather,True,3.65,GTO
LCH-0023171,MSN-0023171,1978-08-13,1978,3,Vostochny Cosmodrome,Russia,NURI,2141.1,Communications,True,2.26,SSO
LCH-0023172,MSN-0023172,1992-09-04,1992,3,Vandenberg SFB,USA,PSLV,7795.7,Supply/Resupply,True,9.43,MEO
LCH-0023173,MSN-0023173,1982-03-27,1982,1,Plesetsk Cosmodrome,Russia,Ariane 6,6248.6,Communications,True,13.45,LEO
LCH-0023174,MSN-0023174,2020-11-26,2020,4,Satish Dhawan Space Centre,India,Long March 5,414.4,Weather,True,0.84,GEO
LCH-0023175,MSN-0023175,1997-11-01,1997,4,Wenchang Space Launch Site,China,Soyuz,7841.0,Communications,True,6.2,LEO
LCH-0023176,MSN-0023176,2000-06-09,2000,2,Cape Canaveral,USA,Proton-M,2789.2,Science,True,3.26,Lunar
LCH-0023177,MSN-0023177,1983-12-25,1983,4,Baikonur Cosmodrome,Russia,Antares,5222.6,Military Reconnaissance,True,15.1,LEO
LCH-0023178,MSN-0023178,1998-02-26,1998,1,Guiana Space Centre,ESA,Falcon Heavy,6415.4,Communications,True,4.36,GEO
LCH-0023179,MSN-0023179,1980-02-16,1980,1,Kennedy Space Center,UK,Long March 7,2227.4,Navigation,True,1.31,LEO
LCH-0023180,MSN-0023180,2014-08-25,2014,3,Xichang Satellite Launch Center,China,H3,18330.7,Crewed Mission,True,49.53,LEO
LCH-0023181,MSN-0023181,1964-09-13,1964,3,Kennedy Space Center,USA,Falcon Heavy,4252.6,Deep Space,True,9.33,LEO
LCH-0023182,MSN-0023182,1989-05-11,1989,2,Vandenberg SFB,USA,Falcon 9,585.3,Navigation,True,1.15,LEO
LCH-0023183,MSN-0023183,2007-01-04,2007,1,Vandenberg SFB,UK,H-IIA,381.4,Science,True,0.3,LEO
LCH-0023184,MSN-0023184,2016-10-25,2016,4,Satish Dhawan Space Centre,India,Vulcan Centaur,1010.0,Science,True,2.69,SSO
LCH-0023185,MSN-0023185,2012-09-16,2012,3,Xichang Satellite Launch Center,China,Ariane 5,1356.2,Science,True,1.74,LEO
LCH-0023186,MSN-0023186,2008-11-11,2008,4,Unknown Launch Site,Other,Soyuz,4373.0,Deep Space,False,12.31,LEO
LCH-0023187,MSN-0023187,1972-02-15,1972,1,Jiuquan Satellite Launch Center,China,PSLV,6642.1,Supply/Resupply,True,12.7,LEO
LCH-0023188,MSN-0023188,2004-11-23,2004,4,Tanegashima Space Center,Japan,Long March 2,50.0,Navigation,True,0.04,GEO
LCH-0023189,MSN-0023189,2007-05-20,2007,2,Kennedy Space Center,USA,Long March 3,6309.1,Communications,True,15.12,LEO
LCH-0023190,MSN-0023190,2020-12-14,2020,4,Jiuquan Satellite Launch Center,China,Long March 5,4852.0,Communications,True,6.81,GEO
LCH-0023191,MSN-0023191,2018-11-10,2018,4,Guiana Space Centre,ESA,NURI,5406.5,Communications,True,5.07,MEO
LCH-0023192,MSN-0023192,2000-02-24,2000,1,Cape Canaveral,UK,GSLV,50.0,Earth Observation,True,0.13,HEO
LCH-0023193,MSN-0023193,2023-02-11,2023,1,Taiyuan Satellite Launch Center,China,NURI,901.0,Weather,True,2.15,LEO
LCH-0023194,MSN-0023194,2005-09-28,2005,3,Vandenberg SFB,USA,Soyuz,4198.4,Military Reconnaissance,True,7.28,LEO
LCH-0023195,MSN-0023195,1982-08-27,1982,3,Guiana Space Centre,ESA,Long March 2,1348.1,Weather,False,2.58,SSO
LCH-0023196,MSN-0023196,2008-09-05,2008,3,Kennedy Space Center,France,H-IIA,1728.3,Earth Observation,True,2.18,LEO
LCH-0023197,MSN-0023197,1981-07-27,1981,3,Cape Canaveral,USA,Electron,8306.2,Supply/Resupply,True,8.77,SSO
LCH-0023198,MSN-0023198,1998-06-02,1998,2,Kennedy Space Center,USA,Proton-M,1628.9,Earth Observation,True,4.06,LEO
LCH-0023199,MSN-0023199,1976-07-19,1976,3,Guiana Space Centre,ESA,Soyuz,1666.4,Navigation,True,4.59,GTO
LCH-0023200,MSN-0023200,2005-11-14,2005,4,Tanegashima Space Center,Japan,Long March 2,2112.6,Science,True,4.31,LEO
LCH-0023201,MSN-0023201,2013-06-16,2013,2,Vandenberg SFB,Germany,Falcon 9,6630.4,Communications,True,15.75,SSO
LCH-0023202,MSN-0023202,2013-06-17,2013,2,Vostochny Cosmodrome,Russia,Long March 2,1282.7,Science,True,0.86,GEO
LCH-0023203,MSN-0023203,2005-04-06,2005,2,Cape Canaveral,Germany,Long March 3,4974.7,Communications,True,9.02,GEO
LCH-0023204,MSN-0023204,1977-08-28,1977,3,Cape Canaveral,USA,NURI,1618.2,Earth Observation,False,1.2,SSO
LCH-0023205,MSN-0023205,2019-06-17,2019,2,Vandenberg SFB,USA,Electron,6561.6,Crewed Mission,False,18.98,Heliocentric
LCH-0023206,MSN-0023206,1988-10-11,1988,4,Jiuquan Satellite Launch Center,China,Proton-M,2665.4,Science,True,6.94,LEO
LCH-0023207,MSN-0023207,1993-11-05,1993,4,Cape Canaveral,UK,Long March 7,2189.5,Earth Observation,False,6.21,LEO
LCH-0023208,MSN-0023208,2016-05-17,2016,2,Kennedy Space Center,USA,Ariane 5,3396.7,Deep Space,True,4.17,LEO
LCH-0023209,MSN-0023209,1993-10-27,1993,4,Wenchang Space Launch Site,China,Long March 3,3161.3,Science,False,5.84,LEO
LCH-0023210,MSN-0023210,1989-01-23,1989,1,Cape Canaveral,USA,Long March 3,1500.0,Navigation,False,4.35,GEO
LCH-0023211,MSN-0023211,2020-01-08,2020,1,Baikonur Cosmodrome,Russia,Falcon 9,5456.1,Communications,True,13.02,GEO
LCH-0023212,MSN-0023212,1980-09-08,1980,3,Vostochny Cosmodrome,Russia,H3,878.0,Deep Space,True,2.53,HEO
LCH-0023213,MSN-0023213,2006-12-23,2006,4,Vandenberg SFB,USA,Angara,1752.2,Weather,True,4.97,SSO
LCH-0023214,MSN-0023214,1973-09-16,1973,3,Vandenberg SFB,USA,H3,8771.3,Communications,True,17.5,GEO
LCH-0023215,MSN-0023215,2018-05-01,2018,2,Vandenberg SFB,USA,Falcon Heavy,2923.0,Navigation,True,3.75,GEO
LCH-0023216,MSN-0023216,2017-06-04,2017,2,Kennedy Space Center,USA,H-IIA,2134.4,Science,True,6.35,GEO
LCH-0023217,MSN-0023217,1999-10-10,1999,4,Cape Canaveral,USA,Angara,2828.9,Navigation,True,6.41,LEO
LCH-0023218,MSN-0023218,2019-07-18,2019,3,Vostochny Cosmodrome,Russia,Angara,1741.2,Science,True,3.38,LEO
LCH-0023219,MSN-0023219,2020-12-21,2020,4,Guiana Space Centre,ESA,Delta IV,1325.5,Earth Observation,True,3.31,GEO
LCH-0023220,MSN-0023220,2022-04-11,2022,2,Kennedy Space Center,UK,Long March 5,4769.4,Communications,True,12.8,SSO
